priority,estimated_time,time_remaining,assigned_to,breach,penalty_cost,priority_score,time_used,time_ratio,completion_percentage,urgency_score,risk_score,tight_deadline,very_tight,predicted_breach,probability,SLA_Status,reassigned_to,automation_action,escalation_tier,had_pool_capacity,previous_assignee,financial_exposure_ev,prevention_value_estimate,cost_leakage_flag,AI_MultiAgent,AI_Insight
Low,125,9,C,1,1189,1,116,0.07142857142857142,92.06349206349206,12.280701754385966,0.9285714285714286,1,1,1,0.6910377857042994,AT_RISK,C,RESOURCE_REQUEST,T0,False,C,821.643927202412,698.3973381220502,1,"{""reason"": ""Breach risk near 69% with priority Low and 9 units of time left; penalty exposure reference $1189. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 69% with priority Low and 9 units of time left; penalty exposure reference $1189. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,104,51,A,0,7137,3,53,0.4857142857142857,50.476190476190474,6.051873198847262,1.5428571428571427,0,0,0,0.44204174129095614,SAFE,A,MONITOR,T0,True,,3154.8519075935537,0.0,0,,
Low,170,82,B,0,1899,1,88,0.47953216374269003,51.461988304093566,2.0427666945406764,0.52046783625731,0,0,0,0.45827200680534486,SAFE,B,MONITOR,T0,True,,870.2585409233499,0.0,0,,
Medium,105,24,A,0,4452,2,81,0.22641509433962265,76.41509433962264,8.459696727853151,1.5471698113207548,0,0,1,0.5207765931087526,AT_RISK,A,MONITOR,T0,False,A,2318.4973925201666,0.0,1,"{""reason"": ""Breach risk near 52% with priority Medium and 24 units of time left; penalty exposure reference $4452. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Medium and 24 units of time left; penalty exposure reference $4452. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,143,75,G,0,1462,1,68,0.5208333333333334,47.22222222222222,1.8838304552590266,0.47916666666666663,0,0,0,0.4479478579645645,SAFE,G,MONITOR,T0,True,,654.8997683441933,0.0,0,,
High,113,82,E,0,8843,3,31,0.7192982456140351,27.192982456140353,4.113543420736108,0.8421052631578947,0,0,0,0.4930229411668721,SAFE,E,MONITOR,T0,True,,4359.80186873865,0.0,0,,
Low,190,100,B,0,1799,1,90,0.5235602094240838,47.12041884816754,1.8742027278971642,0.47643979057591623,0,0,0,0.48361216276289765,SAFE,B,MONITOR,T0,True,,870.0182808104529,0.0,0,,
Low,199,99,D,0,947,1,100,0.495,50.0,1.9801980198019802,0.505,0,0,1,0.5003781611125901,AT_RISK,D,MONITOR,T0,False,D,473.85811857362285,0.0,1,"{""reason"": ""Breach risk near 50% with priority Low and 99 units of time left; penalty exposure reference $947. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 50% with priority Low and 99 units of time left; penalty exposure reference $947. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,98,95,G,0,3421,2,3,0.9595959595959596,3.0303030303030303,2.0627148661318886,0.08080808080808088,0,0,0,0.4366327021060455,SAFE,G,MONITOR,T0,True,,1493.7204739047816,0.0,0,,
High,127,7,C,1,7538,3,120,0.0546875,93.75,46.376811594202906,2.8359375,1,1,1,0.5392052245063492,AT_RISK,C,MONITOR,T0,False,C,4064.5289823288604,0.0,1,"{""reason"": ""Breach risk near 54% with priority High and 7 units of time left; penalty exposure reference $7538. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 54% with priority High and 7 units of time left; penalty exposure reference $7538. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,175,6,C,1,805,1,169,0.03409090909090909,96.02272727272727,22.68041237113402,0.9659090909090909,1,1,1,0.5909557377369717,AT_RISK,C,RESOURCE_REQUEST,T0,False,C,475.71936887826223,404.3614635465229,1,"{""reason"": ""Breach risk near 59% with priority Low and 6 units of time left; penalty exposure reference $805. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 59% with priority Low and 6 units of time left; penalty exposure reference $805. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,136,39,E,0,1662,1,97,0.2846715328467153,70.8029197080292,3.3936091156799604,0.7153284671532847,0,0,1,0.5150158197309694,AT_RISK,E,MONITOR,T0,False,E,855.9562923928712,0.0,1,"{""reason"": ""Breach risk near 52% with priority Low and 39 units of time left; penalty exposure reference $1662. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Low and 39 units of time left; penalty exposure reference $1662. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,137,113,C,0,8656,3,24,0.8188405797101449,17.391304347826086,3.619513901031649,0.5434782608695653,0,0,0,0.45896682916432296,SAFE,C,MONITOR,T0,True,,3972.8168732463796,0.0,0,,
Medium,127,110,C,0,3849,2,17,0.859375,13.28125,2.300503235082674,0.28125,0,0,0,0.49480476258570133,SAFE,C,MONITOR,T0,True,,1904.5035311923643,0.0,0,,
Low,154,48,D,0,1059,1,106,0.3096774193548387,68.38709677419355,3.128153380423814,0.6903225806451613,0,0,0,0.4067100937069471,SAFE,D,MONITOR,T0,True,,430.705989235657,0.0,0,,
Medium,80,77,E,0,3140,2,3,0.9506172839506173,3.7037037037037033,2.0819946022362164,0.09876543209876543,0,0,0,0.34269146289895497,SAFE,E,MONITOR,T0,True,,1076.0511935027187,0.0,0,,
Low,171,42,B,0,1982,1,129,0.2441860465116279,75.0,3.9341262580054894,0.7558139534883721,0,0,0,0.4829473018019825,SAFE,B,MONITOR,T0,True,,957.2015521715292,0.0,0,,
Medium,141,99,G,0,4101,2,42,0.6971830985915493,29.577464788732392,2.828121888070106,0.6056338028169015,0,0,0,0.4830922896090338,SAFE,G,MONITOR,T0,True,,1981.1614796866475,0.0,0,,
Medium,140,25,B,0,4298,2,115,0.1773049645390071,81.56028368794325,10.67777357061719,1.6453900709219857,0,0,1,0.5369300696222318,AT_RISK,B,MONITOR,T0,False,B,2307.725439236352,0.0,1,"{""reason"": ""Breach risk near 54% with priority Medium and 25 units of time left; penalty exposure reference $4298. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 54% with priority Medium and 25 units of time left; penalty exposure reference $4298. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,75,80,A,0,8864,3,-5,1.0526315789473684,-6.578947368421052,2.823179791976226,-0.1578947368421051,0,0,0,0.32722280781987406,SAFE,A,MONITOR,T0,True,,2900.5029685153636,0.0,0,,
High,89,79,E,0,7342,3,10,0.8777777777777778,11.11111111111111,3.3792240300375465,0.3666666666666667,0,0,0,0.4460301481342993,SAFE,E,MONITOR,T0,True,,3274.7533476020253,0.0,0,,
Medium,135,22,D,0,3063,2,113,0.16176470588235295,83.08823529411765,11.643835616438356,1.6764705882352942,0,0,0,0.49291472279369336,SAFE,D,MONITOR,T0,True,,1509.7977959170828,0.0,0,,
Low,171,86,D,0,1303,1,85,0.5,49.41860465116279,1.9607843137254901,0.5,0,0,0,0.4993757607727165,SAFE,D,MONITOR,T0,True,,650.6866162868496,0.0,0,,
Medium,110,39,G,0,4777,2,71,0.35135135135135137,63.96396396396396,5.534779356768885,1.2972972972972974,0,0,0,0.43545033052513965,SAFE,G,MONITOR,T0,True,,2080.146228918592,0.0,0,,
Medium,134,114,G,0,4129,2,20,0.8444444444444444,14.814814814814813,2.3407022106631987,0.3111111111111111,0,0,0,0.4422010593088413,SAFE,G,MONITOR,T0,True,,1825.8481738862058,0.0,0,,
Medium,134,52,G,0,4920,2,82,0.3851851851851852,60.74074074074074,5.060918462980318,1.2296296296296296,0,0,1,0.5221348306866658,AT_RISK,G,MONITOR,T0,False,G,2568.9033669783958,0.0,1,"{""reason"": ""Breach risk near 52% with priority Medium and 52 units of time left; penalty exposure reference $4920. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Medium and 52 units of time left; penalty exposure reference $4920. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,107,27,F,0,7105,3,80,0.25,74.07407407407408,11.538461538461537,2.25,0,0,0,0.33480559712673996,SAFE,F,MONITOR,T0,True,,2378.7937675854873,0.0,0,,
Low,217,28,B,0,964,1,189,0.12844036697247707,86.69724770642202,7.2233267064280975,0.8715596330275229,0,0,1,0.5005665380468352,AT_RISK,B,MONITOR,T0,False,B,482.5461426771491,0.0,1,"{""reason"": ""Breach risk near 50% with priority Low and 28 units of time left; penalty exposure reference $964. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 50% with priority Low and 28 units of time left; penalty exposure reference $964. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,122,27,A,0,1109,1,95,0.21951219512195122,77.23577235772358,4.3570669500531345,0.7804878048780488,0,0,0,0.4954199087770827,SAFE,A,MONITOR,T0,True,,549.4206788337847,0.0,0,,
Medium,142,120,F,0,4118,2,22,0.8391608391608392,15.384615384615385,2.3552664086304866,0.32167832167832167,0,0,0,0.4023992075377129,SAFE,F,MONITOR,T0,True,,1657.0799366403019,0.0,0,,
Medium,83,110,G,0,3437,2,-27,1.3095238095238095,-32.142857142857146,1.5156983038614218,-0.6190476190476191,0,0,0,0.1654881343698348,SAFE,G,MONITOR,T0,True,,568.7827178291222,0.0,0,,
High,101,52,B,0,7391,3,49,0.5098039215686274,48.03921568627451,5.771407016220294,1.4705882352941178,0,0,0,0.41787960853825556,SAFE,B,MONITOR,T0,True,,3088.5481867062467,0.0,0,,
Medium,129,114,E,0,3225,2,15,0.8769230769230769,11.538461538461538,2.2549869904596704,0.24615384615384617,0,0,0,0.39211897748479374,SAFE,E,MONITOR,T0,True,,1264.5837023884599,0.0,0,,
High,100,114,F,0,9209,3,-14,1.1287128712871286,-13.861386138613863,2.6345535170854713,-0.3861386138613858,0,0,0,0.4783628682408836,SAFE,F,MONITOR,T0,True,,4405.243653630297,0.0,0,,
High,80,25,C,0,9363,3,55,0.30864197530864196,67.90123456790124,9.414955443626502,2.074074074074074,0,0,0,0.47137560111911064,SAFE,C,MONITOR,T0,True,,4413.489753278233,0.0,0,,
Low,155,81,A,0,857,1,74,0.5192307692307693,47.43589743589743,1.88953488372093,0.4807692307692307,0,0,0,0.4137778962087196,SAFE,A,MONITOR,T0,True,,354.60765705087266,0.0,0,,
Medium,146,62,E,0,4116,2,84,0.4217687074829932,57.14285714285714,4.632109658106192,1.1564625850340136,0,0,0,0.42134456265372394,SAFE,E,MONITOR,T0,True,,1734.2542198827277,0.0,0,,
Medium,138,27,G,0,3632,2,111,0.19424460431654678,79.85611510791367,9.792180345191968,1.6115107913669064,0,0,1,0.5743863833765469,AT_RISK,G,RESOURCE_REQUEST,T0,False,G,2086.1713444236184,1773.2456427600755,1,"{""reason"": ""Breach risk near 57% with priority Medium and 27 units of time left; penalty exposure reference $3632. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 57% with priority Medium and 27 units of time left; penalty exposure reference $3632. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,76,103,E,0,7812,3,-27,1.3376623376623376,-35.064935064935064,2.2260769008383927,-1.0129870129870127,0,0,0,0.47186831207935803,SAFE,E,MONITOR,T0,True,,3686.235253963945,0.0,0,,
High,136,16,E,1,8414,3,120,0.11678832116788321,87.59124087591242,23.66148531951641,2.6496350364963503,1,0,0,0.47411631975508395,SAFE,E,MONITOR,T0,True,,3989.2147144192763,0.0,1,,
Low,133,33,F,0,1019,1,100,0.2462686567164179,74.6268656716418,3.9021549213744904,0.7537313432835822,0,0,1,0.525437685511905,AT_RISK,F,MONITOR,T0,False,F,535.4210015366311,0.0,1,"{""reason"": ""Breach risk near 53% with priority Low and 33 units of time left; penalty exposure reference $1019. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 53% with priority Low and 33 units of time left; penalty exposure reference $1019. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,64,100,D,0,9752,3,-36,1.5384615384615385,-55.38461538461539,1.937406855439642,-1.6153846153846156,0,0,0,0.4513510521007392,SAFE,D,MONITOR,T0,True,,4401.575460086409,0.0,0,,
Low,148,46,C,0,1526,1,102,0.3087248322147651,68.45637583892618,3.1375026321330806,0.6912751677852349,0,0,0,0.4280696440002139,SAFE,C,MONITOR,T0,True,,653.2342767443264,0.0,0,,
Medium,137,83,G,0,3949,2,54,0.6014492753623188,39.130434782608695,3.2709172789760608,0.7971014492753623,0,0,0,0.4693475485883612,SAFE,G,MONITOR,T0,True,,1853.4534693754383,0.0,0,,
Medium,119,87,F,0,3729,2,32,0.725,26.666666666666668,2.7210884353741496,0.55,0,0,0,0.46446620253568094,SAFE,F,MONITOR,T0,True,,1731.9944692555541,0.0,0,,
High,119,31,B,0,9177,3,88,0.25833333333333336,73.33333333333333,11.180124223602483,2.225,0,0,0,0.46218554572577336,SAFE,B,MONITOR,T0,True,,4241.476753125422,0.0,0,,
High,81,31,G,0,8155,3,50,0.3780487804878049,60.97560975609756,7.730986800754242,1.8658536585365852,0,0,0,0.4119272412645283,SAFE,G,MONITOR,T0,True,,3359.266652512228,0.0,0,,
High,132,47,C,0,8526,3,85,0.3533834586466165,63.90977443609023,8.25574177529485,1.9398496240601506,0,0,0,0.35812902090728205,SAFE,C,MONITOR,T0,True,,3053.408032255487,0.0,0,,
Medium,98,81,G,0,3682,2,17,0.8181818181818182,17.17171717171717,2.4149286498353457,0.36363636363636354,0,0,0,0.49407686074151563,SAFE,G,MONITOR,T0,True,,1819.1910012502606,0.0,0,,
Medium,132,95,G,0,3428,2,37,0.7142857142857143,27.819548872180448,2.7613412228796843,0.5714285714285714,0,0,0,0.4924966421143681,SAFE,G,MONITOR,T0,True,,1688.278489168054,0.0,0,,
Low,138,98,D,0,1052,1,40,0.7050359712230215,28.776978417266186,1.398531039339974,0.29496402877697847,0,0,0,0.45284947341257936,SAFE,D,MONITOR,T0,True,,476.3976460300335,0.0,0,,
Low,196,62,G,0,1949,1,134,0.3147208121827411,68.02030456852792,3.079568547756761,0.6852791878172588,0,0,0,0.475665081810726,SAFE,G,MONITOR,T0,True,,927.0712444491049,0.0,0,,
Medium,109,108,C,0,4527,2,1,0.9818181818181818,0.9090909090909091,2.016498625114574,0.036363636363636376,0,0,0,0.42484473110532855,SAFE,C,MONITOR,T0,True,,1923.2720977138224,0.0,0,,
High,140,62,B,0,7599,3,78,0.4397163120567376,55.319148936170215,6.670872102192083,1.6808510638297873,0,0,0,0.4028523380750492,SAFE,B,MONITOR,T0,True,,3061.274917032299,0.0,0,,
Medium,96,88,B,0,3605,2,8,0.9072164948453608,8.24742268041237,2.1805102843655164,0.18556701030927836,0,0,0,0.47274623476414757,SAFE,B,MONITOR,T0,True,,1704.250176324752,0.0,0,,
Low,153,102,C,0,1076,1,51,0.6623376623376623,33.116883116883116,1.4873478848754105,0.33766233766233766,0,0,0,0.49324269403388143,SAFE,C,MONITOR,T0,True,,530.7291387804564,0.0,0,,
Medium,142,59,G,0,3169,2,83,0.4125874125874126,58.04195804195804,4.7327486347840475,1.1748251748251748,0,0,0,0.43957623625304904,SAFE,G,MONITOR,T0,True,,1393.0170926859123,0.0,0,,
High,97,41,C,0,9548,3,56,0.41836734693877553,57.14285714285714,7.003334921391138,1.7448979591836733,0,0,1,0.5253211152885556,AT_RISK,C,MONITOR,T0,False,C,5015.766008775129,0.0,1,"{""reason"": ""Breach risk near 53% with priority High and 41 units of time left; penalty exposure reference $9548. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 53% with priority High and 41 units of time left; penalty exposure reference $9548. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,129,32,G,0,9568,3,97,0.24615384615384617,74.61538461538461,11.711711711711711,2.2615384615384615,0,0,0,0.4412022505476827,SAFE,G,MONITOR,T0,True,,4221.423133240228,0.0,0,,
High,73,40,F,0,8701,3,33,0.5405405405405406,44.5945945945946,5.449189985272459,1.3783783783783783,0,0,1,0.5104897055951697,AT_RISK,F,MONITOR,T0,False,F,4441.770928383572,0.0,1,"{""reason"": ""Breach risk near 51% with priority High and 40 units of time left; penalty exposure reference $8701. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 51% with priority High and 40 units of time left; penalty exposure reference $8701. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,125,82,C,0,8629,3,43,0.6507936507936508,34.12698412698413,4.5399951957722795,1.0476190476190474,0,0,0,0.4585280793503722,SAFE,C,MONITOR,T0,True,,3956.638796714362,0.0,0,,
Medium,103,28,D,0,3710,2,75,0.2692307692307692,72.11538461538461,7.162534435261708,1.4615384615384617,0,0,0,0.48327241382274794,SAFE,D,MONITOR,T0,True,,1792.9406552823948,0.0,0,,
Medium,113,61,A,0,3970,2,52,0.5350877192982456,45.614035087719294,3.6691342130672675,0.9298245614035088,0,0,0,0.47712785365221283,SAFE,A,MONITOR,T0,True,,1894.197578999285,0.0,0,,
Medium,115,81,E,0,4124,2,34,0.6982758620689655,29.310344827586203,2.8237585199610518,0.603448275862069,0,0,0,0.4898711821600356,SAFE,E,MONITOR,T0,True,,2020.2287552279868,0.0,0,,
Medium,81,68,G,0,3455,2,13,0.8292682926829268,15.853658536585366,2.3830281894798024,0.3414634146341464,0,0,0,0.44904663141249795,SAFE,G,MONITOR,T0,True,,1551.4561115301804,0.0,0,,
Medium,101,20,E,0,3484,2,81,0.19607843137254902,79.41176470588235,9.705042816365365,1.607843137254902,0,0,1,0.5013468927053443,AT_RISK,E,MONITOR,T0,False,E,1746.6925741854195,0.0,1,"{""reason"": ""Breach risk near 50% with priority Medium and 20 units of time left; penalty exposure reference $3484. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 50% with priority Medium and 20 units of time left; penalty exposure reference $3484. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,88,35,C,0,4325,2,53,0.39325842696629215,59.55056179775281,4.959598774031764,1.2134831460674156,0,0,1,0.5141716337666938,AT_RISK,C,MONITOR,T0,False,C,2223.792316040951,0.0,1,"{""reason"": ""Breach risk near 51% with priority Medium and 35 units of time left; penalty exposure reference $4325. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 51% with priority Medium and 35 units of time left; penalty exposure reference $4325. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,171,58,A,0,1574,1,113,0.3372093023255814,65.69767441860465,2.880107166778299,0.6627906976744187,0,0,0,0.42878260889427444,SAFE,A,MONITOR,T0,True,,674.903826399588,0.0,0,,
High,67,14,G,1,8421,3,53,0.20588235294117646,77.94117647058823,13.896457765667577,2.382352941176471,1,0,1,0.5862913746766882,AT_RISK,G,RESOURCE_REQUEST,T0,False,G,4937.159666152392,4196.585716229533,1,"{""reason"": ""Breach risk near 59% with priority High and 14 units of time left; penalty exposure reference $8421. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 59% with priority High and 14 units of time left; penalty exposure reference $8421. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,112,42,G,0,3035,2,70,0.37168141592920356,61.94690265486725,5.239972177138882,1.2566371681415929,0,0,0,0.49302727846777306,SAFE,G,MONITOR,T0,True,,1496.3377901496913,0.0,0,,
Medium,125,5,G,1,4895,2,120,0.03968253968253968,95.23809523809523,40.2555910543131,1.9206349206349207,1,1,1,0.7131456899451502,AT_RISK,G,RESOURCE_REQUEST,T0,False,G,3490.84815228151,2967.2209294392833,1,"{""reason"": ""Breach risk near 71% with priority Medium and 5 units of time left; penalty exposure reference $4895. Automation state: RESOURCE_REQUEST."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 71% with priority Medium and 5 units of time left; penalty exposure reference $4895. Automation state: RESOURCE_REQUEST.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,112,101,C,0,8667,3,11,0.8938053097345132,9.734513274336283,3.3192989327327913,0.31858407079646034,0,0,0,0.3608656352095483,SAFE,C,MONITOR,T0,True,,3127.622460361155,0.0,0,,
High,119,62,B,0,7979,3,57,0.5166666666666667,47.5,5.696202531645569,1.4499999999999997,0,0,0,0.42188587471543276,SAFE,B,MONITOR,T0,True,,3366.227394354438,0.0,0,,
High,70,85,C,0,9291,3,-15,1.1971830985915493,-21.12676056338028,2.485124256212811,-0.5915492957746478,0,0,0,0.43779565412035015,SAFE,C,MONITOR,T0,True,,4067.559422432173,0.0,0,,
